t_index   tf-idf
12176     0.031390613212596716
8259      0.007082739082069958
9371      0.006341891090758917
2357      0.01010754531292863
2226      0.024243448097766646
12064     0.019080190858270042
324       0.02179910662402503
10578     0.08448816902791244
1192      0.029814969290232633
11552     0.01622569695656389
2025      0.01373847907802812
3670      0.036211909030910705
10772     0.023952151516409222
11863     0.016978053767794897
8160      0.02549836120529052
704       0.015068427112909094
10317     0.011191433560978362
9471      0.021049478135977986
6509      0.036211909030910705
953       0.0202162481191868
667       0.013183159349870407
12112     0.032337449566679756
10108     0.03323717720690356
10822     0.01727492616207104
7541      0.026550829359863224
1061      0.02618797301327425
5897      0.02583741927944791
5395      0.021492703619517387
7227      0.01578183719332441
6900      0.014439162578612651
8034      0.015231914230835688
11138     0.012592121642131547
9849      0.019322081299106276
7412      0.027585726830841567
10503     0.022114866878021146
5759      0.009641353547985844
9267      0.01543997647792281
