t_index   tf-idf
8894      0.011243483659563527
11549     0.0015301761185435915
10310     0.004955948927980086
851       0.0038240452430404535
4641      0.002283139374895086
3209      0.004713865106538697
10572     0.008963552431921516
1436      0.00924995994551537
4906      0.004452201173801926
8187      0.001446944942495138
3259      0.005522728557719332
10424     0.003850560015002204
9296      0.03798100725667832
4540      0.027961438052642403
5759      0.004499298322393395
6020      0.005993898608875693
7888      0.008886674710615626
6022      0.0020816097439267196
5015      0.00266731353646809
6816      0.002366370550943539
11268     0.005445091314245868
5882      0.017691734309265753
2029      0.018640958701761603
7176      0.007261224218628715
11936     0.0026180669615780017
1560      0.004655649971420476
5802      0.004701608449009308
2625      0.006849418124685257
102       0.00533462707293618
2357      0.0011792136198416736
7123      0.0043189669622675075
3385      0.005522728557719332
2083      0.003156455922733871
443       0.002290472975356776
11238     0.0007562729252609908
2877      0.004200627169292153
8101      0.003961545879152143
8450      0.002145117752147565
11005     0.003156455922733871
9359      0.004225891767907268
6335      0.007047567264077739
8467      0.018167068542187075
9904      0.004466806541714306
4839      0.0039054046211015295
3848      0.0029748088072838945
580       0.0021066131998011377
2164      0.002697856270638821
9264      0.002944776514302708
3776      0.002772281761160867
7368      0.002439016991503229
2339      0.0012423260049451953
9045      0.0034256504033118055
3599      0.005445091314245868
2249      0.001882461897662623
6114      0.001382874653415434
11881     0.0035035079688680378
2924      0.008307478193477009
2376      0.0033525144624163912
3390      0.0076066225653115445
8841      0.0076066225653115445
11870     0.007117480179045763
3406      0.0048907236617314115
4943      0.005934233700511648
4067      0.003772702449445972
8278      0.0051758968336679334
4001      0.0028056398374747987
5932      0.003933791191050658
3537      0.006889297609569752
6681      0.002543229106136254
1902      0.0037981007256678327
7256      0.002063191469207239
1171      0.002125711860867937
8708      0.0025707521301925012
12181     0.002283139374895086
4069      0.0018513947672389737
6499      0.0039628618401566715
2146      0.004054529229331464
9656      0.008449445440545832
1399      0.008988502197754036
9600      0.00537468698624934
1879      0.009735522577382392
1686      0.0030833199818384566
368       0.001365665038300874
6740      0.0021003135846460767
9931      0.0045596503069558324
192       0.0039054046211015295
3801      0.0031414697230485763
9311      0.019601520984261357
5965      0.0023202614903339233
5107      0.002627756761149728
5259      0.002283139374895086
1682      0.007317050974509686
10071     0.006740773980418393
1985      0.005633934743952038
10776     0.005348529907970279
338       0.001002488167044509
9090      0.003234313488290103
4920      0.005792143360380035
10597     0.005024903327216287
3736      0.0021714876230748688
737       0.0022686045778570942
6662      0.004188708894816338
9297      0.009217793763691839
8259      0.0008263195595748285
4092      0.004086701097525395
3959      0.0051758968336679334
2660      0.0028993859016071865
487       0.0029491403163535816
5351      0.00582475003613349
4794      0.001510749393415802
9471      0.0024557724491974316
3028      0.005348529907970279
602       0.006281285746645815
6322      0.006281285746645815
11832     0.0051758968336679334
11138     0.0014690808582486807
3861      0.0019638212757236997
12171     0.002312385672963401
7447      0.005259784615535729
1360      0.0032669201640435595
5478      0.006501233652333663
5799      0.003592873143980397
2886      0.0037478278865211764
4970      0.001590406941172299
10070     0.005665039219933715
11066     0.002718656330062571
6700      0.01110011907787729
11827     0.0032669201640435595
4953      0.006082952483477603
2032      0.012276840754806326
9930      0.002003752178370488
11706     0.004188708894816338
7151      0.006777056575745936
199       0.005395712541277642
2834      0.002924006624749701
10910     0.002857607289662733
3903      0.001898300727730596
9162      0.0034256504033118055
10043     0.0029619062932678846
10505     0.006501233652333663
243       0.007495655773042353
7488      0.0016668928481829847
8034      0.0017770566602641638
9541      0.0033175446643385564
8037      0.005792143360380035
8812      0.0034256504033118055
10543     0.003608476193560815
5186      0.001590406941172299
6580      0.0029878508106405055
5777      0.005445091314245868
1107      0.004153739096738504
8043      0.004380600336881059
9674      0.004713865106538697
10327     0.006501233652333663
6664      0.005259128009716387
5796      0.008845867154632876
10768     0.006567120126360382
9583      0.008132423125143604
3342      0.007867582382101316
4966      0.003230734569123027
5122      0.007117480179045763
10164     0.003653161804375967
7217      0.0013690873769389058
9859      0.005259128009716387
8874      0.006059302035499372
587       0.0021781711502023085
6403      0.0013933195113968418
4677      0.0030552635182153295
4873      0.0026875891996389215
539       0.004277228749767894
9335      0.004769985623450605
393       0.006095322442116334
6721      0.0049974168487494485
7328      0.005024903327216287
1516      0.006281285746645815
1856      0.007810809242203059
7475      0.0007137263750273638
3407      0.0037234558745558844
8159      0.0018513947672389737
7552      0.002075439021721281
12105     0.0051758968336679334
5299      0.002627756761149728
75        0.004878033983006458
8965      0.005259128009716387
9081      0.0030010353523751213
1628      0.005792143360380035
8718      0.003112044518889065
2456      0.0037981007256678327
10056     0.006095322442116334
11679     0.0028399466107704354
9216      0.0035867391449164914
704       0.0017579831631727278
11934     0.0046088968818459196
10553     0.0028284022780727756
10317     0.001305667248780809
10425     0.0048907236617314115
10062     0.0035867391449164914
10072     0.0048907236617314115
4302      0.005550059538938645
10570     0.0045123354755703315
2761      0.004769985623450605
2044      0.005792143360380035
11024     0.001958223244514462
8536      0.009850680189540573
10250     0.005314604160331595
8959      0.0018565173802900024
232       0.002212155751360674
8822      0.0014506061700726748
10157     0.006281285746645815
6678      0.004153739096738504
191       0.0034256504033118055
2388      0.008523689671423506
12016     0.0039054046211015295
7426      0.0019107357926996648
3946      0.0037478278865211764
1536      0.004054529229331464
7175      0.003112044518889065
6387      0.0019922078456728275
4344      0.004380600336881059
5274      0.004655649971420476
7699      0.004828844787533767
5482      0.006501233652333663
6182      0.0028872614421559363
10488     0.006501233652333663
9589      0.0018513947672389737
1572      0.0028993859016071865
263       0.0048907236617314115
10785     0.005665039219933715
10769     0.002247125549438509
1675      0.005665039219933715
7972      0.003463951193549676
8495      0.0032183347969315166
8928      0.003565386843065683
4921      0.006281285746645815
5275      0.003444648804784876
7150      0.0021714876230748688
