t_index   tf-idf
12093     0.0034498639832667073
8326      0.00465783205879182
910       0.01251600096251731
9583      0.0019362912202722862
8278      0.004929425555874222
11942     0.005982176901567443
1237      0.004719951359981035
6148      0.004785622216396463
7008      0.005516327009885747
8034      0.006769739658149195
443       0.004362805667346239
10988     0.0042835479091883595
8558      0.0114325156280957
9221      0.017969998328166044
7361      0.017505433538906587
10458     0.032806179093189294
5871      0.024056507957072096
7227      0.0017535374659249342
10515     0.004438323500419429
329       0.0025596087615608774
12171     0.002202272069488953
4873      0.0025596087615608774
1241      0.004212317692682322
853       0.007847151420152645
9459      0.008249318406159818
3993      0.0018649745185852016
7065      0.004785622216396463
69        0.008117799687070005
4070      0.02260660457337771
5351      0.0055473809867938005
2217      0.005805068992491747
6028      0.002502625486809265
4417      0.0013038927399418151
9220      0.0024572074308912384
7200      0.004929425555874222
9371      0.002113963696919639
5569      0.002715811890134828
9256      0.006873287987734885
9500      0.001399124626903505
4172      0.009381600180514831
5486      0.01024782612833283
9105      0.007186099903706613
1371      0.011964353803134885
11238     0.0028810397152799648
6349      0.0025213076415380657
8659      0.0027497728020532725
7402      0.010925843551544152
3888      0.0010423064810239292
7475      0.005437915238303724
8708      0.004896670724176193
1171      0.00809794994616357
8822      0.0013815296857834997
10317     0.0037304778536594537
9267      0.0034311058839828464
11110     0.003111352537184342
11662     0.01707971021388805
9824      0.0013403696830255009
9333      0.003923575710076323
689       0.004058899843535003
5963      0.001769344761073022
9490      0.006448026793249139
6204      0.003244711011992808
10805     0.004968484518828435
10907     0.00538743291061481
3483      0.010571541978930751
8645      0.01857495329238189
1161      0.006561235818637858
10958     0.0018336888883540058
2318      0.006778552551472155
3310      0.0030650807589823964
9478      0.006191651097460631
2339      0.0035495028712719864
6009      0.002080849439672603
8537      0.008040778093058564
6014      0.004929425555874222
7409      0.005093838007590741
2832      0.003375624670934391
2205      0.00943990271996207
3893      0.008040778093058564
3482      0.005651651143344427
4286      0.0017928208549167837
2579      0.002715811890134828
6022      0.0019824854704063996
12111     0.0018336888883540058
10882     0.0018079054549815197
9047      0.003395606517205412
1334      0.0024842422594142173
11927     0.0034124996738091047
6566      0.0027613199062925583
4999      0.009150185666695676
9029      0.0019476668300413976
9855      0.004342524101862697
10881     0.002160575788435328
8655      0.00538743291061481
10563     0.003501086707781317
3696      0.00264026834396273
6053      0.005651651143344427
4620      0.0025119285918961355
4003      0.005395275447555918
3837      0.0035693598919249296
6098      0.0036672000142878134
10032     0.005239132785745796
3791      0.006598002273427954
11872     0.0025992308673006997
11743     0.006448026793249139
11220     0.0020617532571192126
3419      0.0015791914024118746
10310     0.004719951359981035
7287      0.003831612466004333
8270      0.006191651097460631
4382      0.004023545447878967
217       0.0034792017184533015
4376      0.01066759044682727
3261      0.003989246566491751
7490      0.002167476272846778
7368      0.00232287332524117
2116      0.004095376786618689
7769      0.006975691825021493
10431     0.005516327009885747
9316      0.005395275447555918
1909      0.006448026793249139
9460      0.011303302286688854
4347      0.002153716501191202
8906      0.004058899843535003
11138     0.001399124626903505
6107      0.008612473093149303
9488      0.004226798258695965
8315      0.008283959718877675
337       0.004362805667346239
6623      0.0077841925667150366
25        0.00538743291061481
666       0.009858851111748444
4275      0.005395275447555918
7151      0.003227169797974255
3776      0.00264026834396273
8396      0.004855275493439715
3674      0.004542843450905338
2883      0.0029500921510959136
