t_index   tf-idf
2779      0.005833289353790521
2069      0.011893352519748056
434       0.012878873386339565
8580      0.11590986047705609
9750      0.009297949487974069
5211      0.010228010224321193
12107     0.005344334189798702
3259      0.008424501189741354
12171     0.0011757893252356275
10424     0.005873735616105057
7150      0.0033124387470633587
876       0.01621305656594189
11937     0.008107023295421076
3163      0.007030520667222589
11064     0.012878873386339565
4421      0.007895435847968034
1261      0.006336212181465515
9216      0.005471297000720071
7597      0.0067489497499139215
8678      0.007665106770329929
5727      0.0052545490242481155
11814     0.008845584106598196
11133     0.007108840182875187
3857      0.0031379705201967393
10345     0.0033639892006863867
3730      0.0030128581175313533
9256      0.005504455210516498
10901     0.011556106152726243
4906      0.004527662210646027
1034      0.019333476855486226
1219      0.011145239403180915
9500      0.004481941601436653
4016      0.004033330794760394
777       0.006137074204023889
2561      0.003585972545854557
10317     0.0019916958032249626
10223     0.003935696647783425
1399      0.0034278186347367085
2809      0.008687138923512897
3776      0.004228904381431831
2150      0.003811589121927545
12111     0.001468505084317403
12103     0.0067468478298047365
11066     0.008294205752733267
1508      0.0019916958032249626
6616      0.00893586083043569
7516      0.01557356250797097
7681      0.006389555941245262
4632      0.008306071496307256
2462      0.009581622325391921
11025     0.007276249256111093
2876      0.003950017582746902
104       0.008997377236332961
9364      0.010121322704761697
6166      0.0029701594303878486
2656      0.004349902095215953
6022      0.003175336897515335
5107      0.00801688503401612
8893      0.02081587431863696
12084     0.0067742680521770985
10958     0.004405515252952209
2339      0.001895073566865552
3634      0.003252425901015416
7888      0.007531080263233581
9264      0.0037433599758085272
12091     0.010857173154476587
75        0.0037205343938184845
8467      0.009237492479078173
10572     0.004557738524705856
8349      0.005833289353790521
8605      0.005538221861665969
384       0.003302299708436705
8101      0.0030215180434211256
6182      0.004404297115153123
704       0.0026816692319583985
11024     0.005974240406993273
5272      0.004537843943314415
12045     0.003772012739494734
6403      0.002125402644503657
2109      0.006090483592577012
4966      0.004928239173238516
2613      0.003066162427590203
7790      0.004769492655900087
4412      0.0038657174610649556
4417      0.002088438371601721
4794      0.0069135989190214665
7222      0.005406720871242373
8874      0.0036972012419996167
5309      0.0077766700700009
7426      0.0014573408588387272
10943     0.004367855709382286
11739     0.003597806868668837
8769      0.00721943557914978
8287      0.004115373972160914
6766      0.0034170254609490816
649       0.008158774435886865
1049      0.008641585250746344
11580     0.01631754887177373
634       0.0049093242665057026
4027      0.0032134777624085154
10740     0.004084182871964433
10145     0.0032821876956211893
2749      0.0044986886181664805
4137      0.0029871202034966364
6930      0.003798302198822212
2275      0.008022398658889403
11178     0.005168941456077409
9729      0.004460349088601238
3173      0.005197037129378312
4069      0.002824161509347587
1879      0.005940318860775697
9202      0.0026816692319583985
2437      0.006184875095590368
9446      0.007895435847968034
10385     0.003353562935653943
2376      0.005114005112160596
3225      0.008158774435886865
1137      0.006389555941245262
9370      0.004385986209294469
1743      0.003194308517662557
10237     0.0035393819344076796
8418      0.0159159927806538
1963      0.00591509085885572
11138     0.0022409708007183264
4322      0.004966913382449996
11046     0.004933698541459479
1730      0.006284371264444279
7110      0.006682271700327039
5934      0.010327771728170232
7447      0.0026744667536622354
927       0.004332121948632868
2592      0.006682271700327039
8959      0.0028319756648491562
6108      0.005833289353790521
4344      0.013364543400654077
3111      0.012878873386339565
9176      0.005283993346092726
3867      0.0053752631675169195
6684      0.007460425924675034
2625      0.0034827549786535204
1171      0.0032426113131883783
12044     0.004367855709382286
8640      0.0034495967688570944
4073      0.0025561503056583945
9471      0.003746093566572353
3497      0.0046187462395390864
8790      0.007460425924675034
587       0.0033226339579357244
11238     0.0011536366656523587
5968      0.003194308517662557
5304      0.008158774435886865
4283      0.004885268618659556
798       0.012878873386339565
9831      0.020655543456340464
10243     0.0011473560081717064
8562      0.010327771728170232
4558      0.006137074204023889
8386      0.007895435847968034
7425      0.0020267488793520388
3565      0.0022986630131479756
10008     0.004460349088601238
11930     0.0035509194697274813
7552      0.003165923931439242
9581      0.0032426113131883783
3888      0.0016694569907925647
11884     0.00235822260833637
