t_index   tf-idf
533       0.006857237747380876
8034      0.005997566228391552
9541      0.003732237747380876
7140      0.006353308904611352
9701      0.011779012658880678
8143      0.01256071362919669
118       0.007608069511523096
7769      0.00206000899207666
5954      0.004752813060307031
4377      0.005502064119447838
5157      0.0039642565860437285
8800      0.00638987987423348
12176     0.03502015286530322
2685      0.002989464840186522
2658      0.007489358164626913
9359      0.0023770641194478383
9371      0.001664746411324216
11138     0.0016527159655297656
8274      0.00398745664254125
931       0.0061169767426407845
8612      0.016014330402852966
7198      0.01899633824485086
10822     0.013604004352630945
4518      0.009451411130907346
5142      0.002811046977421565
4562      0.006664289159852741
8769      0.010648667479245926
8028      0.0021967324541487736
6114      0.0015557339850923633
176       0.00430205089842051
3675      0.005653016243118323
9264      0.00496931036788582
4283      0.0036028856062614227
455       0.005025157359428593
12240     0.02230177017591039
2414      0.00949816912242543
8686      0.002762744005347111
8949      0.0033321445799263704
7887      0.011781301327101009
2069      0.00877134748331419
6681      0.0028611327444032857
3266      0.0029131379672758403
4794      0.008497965337963886
3578      0.004011060198448893
5342      0.0031690882934730215
1726      0.0027532863346277736
8972      0.00518500899207666
2085      0.004526092225467618
11691     0.003919013388016782
368       0.007681865840442416
2915      0.003751765713871506
6727      0.007364562635709702
1651      0.005502064119447838
7644      0.005129606595325312
9600      0.004031015239687005
11739     0.007960147696929803
11667     0.008557450385975487
356       0.0042728633163763114
847       0.00518500899207666
1173      0.006516161280427539
12100     0.004135658673566681
10907     0.0031819525628318727
8755      0.0148914732578342
4673      0.003261809139308085
8491      0.0022156260807092076
2354      0.012746338244850858
3643      0.003023537849593787
9824      0.003166623376147746
3653      0.004319432850799853
10933     0.002184281263550059
5759      0.0012654276531731423
9267      0.002026496912727369
2809      0.0021355883186969203
2025      0.0018031753789911908
10345     0.0024809420355062107
3096      0.0031312113163609796
11872     0.003070341461998952
3063      0.0044255150899319895
6568      0.005303098244856034
8977      0.005575442543977597
3281      0.003501050083750198
4063      0.005735294176625664
1462      0.007313887858875371
4347      0.0025440776170321073
4417      0.0015402232990562692
5150      0.00949816912242543
8913      0.004011060198448893
2063      0.001925525766372904
8776      0.005916519010930935
4286      0.006353308904611352
2221      0.012746338244850858
8255      0.009269447615055312
635       0.00301208486807377
5435      0.007350570369098009
7709      0.004109807029922963
2166      0.00430205089842051
7552      0.002334868899436441
105       0.0033911612804275386
3318      0.005076377410016623
8349      0.00430205089842051
507       0.005129606595325312
8888      0.004035081538031052
2411      0.00418888785887537
1985      0.0031690882934730215
4536      0.003551012913075605
2261      0.00487089206994414
11078     0.005129606595325312
8718      0.003501050083750198
9459      0.0064963382448508565
516       0.008724759016812187
338       0.0011277991879250727
9550      0.0027818593953773665
10099     0.0031065348137171243
4016      0.0014872907305678953
11084     0.004011060198448893
6182      0.0032481691224254283
10659     0.005822883937876425
11549     0.0017214481333615403
11897     0.0036386026743263663
9543      0.0029345111689330445
7425      0.0029894545970442572
7298      0.00949816912242543
10434     0.004561345382997897
2038      0.004672956483830817
11412     0.0029014142140529756
10243     0.0033847002241065337
1045      0.003620626646547956
2137      0.0031819525628318727
24        0.004794575440175723
6973      0.0022283695570230804
11835     0.0036345763902634054
6361      0.0037505089084117157
10553     0.0031819525628318727
5790      0.008168877245957305
2235      0.004561345382997897
9848      0.0035175008337263143
8974      0.004162012322119378
9500      0.006610863862119063
2822      0.00319493993711674
11958     0.002300681442986401
2249      0.004235539269740902
8918      0.009954700881123034
1292      0.008007165201426483
6028      0.002956226356293444
667       0.001730289664670491
2762      0.004900885087955194
8795      0.003919013388016782
10501     0.0033321445799263704
7426      0.0010747888833935613
3378      0.003023537849593787
7490      0.0025603313473002566
8920      0.0033761647714220114
1798      0.0023279621656704507
1686      0.003468734979568264
9007      0.004216306372336324
1243      0.006676012913075605
10145     0.0024206134255206273
4137      0.0022030011500787697
212       0.0036028856062614227
2155      0.004162012322119378
7174      0.0038752299053829856
704       0.001977731058569319
9583      0.0022872440039466385
5272      0.0033466599081943813
631       0.004244290255626718
9256      0.004059535717755917
8959      0.0020885820528262528
2357      0.002653230644643766
10496     0.003303571519176778
2647      0.003501050083750198
1885      0.003919013388016782
11836     0.004655924331340901
10400     0.008557450385975487
10375     0.005575442543977597
8157      0.003094362801581111
10971     0.0039642565860437285
7437      0.004244290255626718
9006      0.004712297506668382
7880      0.004393580198739221
8287      0.003035088304468674
6954      0.005502064119447838
8698      0.004458219570176255
2803      0.0030467379060913086
8760      0.003082298986539742
5587      0.003035088304468674
320       0.0034528614622892796
7920      0.0037916853639853466
5402      0.005076377410016623
4861      0.008007165201426483
967       0.0017938477116491215
8338      0.004672956483830817
12111     0.0010830224996840848
3570      0.00433188001687748
3582      0.008557450385975487
2834      0.0032895074528434135
1192      0.001956607359671517
5439      0.006243816981305976
4472      0.007616731649525546
11217     0.005653016243118323
9360      0.0033911612804275386
515       0.003712986782678318
7968      0.008007165201426483
2876      0.0029131379672758403
4757      0.003468734979568264
471       0.00398745664254125
3431      0.005129606595325312
4937      0.0021536440651311697
10259     0.002716101261816187
