t_index   tf-idf
5933      0.01951357755047975
4316      0.018788993480644778
1457      0.0049508346945195784
3298      0.005811606594152391
8133      0.07007012188592329
4130      0.006758112174518299
7753      0.016369283740227933
9220      0.0070365485520976385
10122     0.008777276718904136
2270      0.014386500117223321
2749      0.008043109953691587
4397      0.013741418538011056
10129     0.013516224349036599
4137      0.0026703044243379026
8920      0.008184641870113966
3888      0.007461966852784948
7256      0.0056268858251106516
4113      0.005444523211546116
4315      0.006354872284691455
4953      0.012442402807113279
10147     0.018093819179930883
9264      0.004684871727299763
587       0.0059404667732790226
6727      0.002231685647184758
6580      0.01222302604352934
1682      0.0033259322611407663
12044     0.0039045982856599224
4966      0.0044055471397132185
9221      0.019297327750132855
8259      0.003380398198260662
11757     0.004324950863203393
8452      0.022502950198050414
7516      0.003480455257463209
8805      0.012950343763008158
10933     0.010590454611151802
5107      0.003583304674295084
11347     0.008865318616818631
10823     0.005364260715069079
2344      0.006284859384335345
9503      0.0028812898417549552
10100     0.006504525850159917
5351      0.0026476136527879505
6582      0.006758112174518299
8405      0.00970565478960786
9892      0.005617847039427462
6444      0.006091099829610416
9660      0.00970565478960786
11927     0.0024430395392042456
1299      0.00856538965451702
9551      0.004021554976845794
12171     0.001051084396801546
5476      0.004920649354855657
5963      0.00126668999940455
11912     0.0017410247066641175
313       0.004477581904336624
4073      0.002285043455058262
2647      0.004243697071212361
4794      0.0020601128092033664
8800      0.007745308938464824
11412     0.0017584328570018034
10243     0.002051333469155475
6210      0.0026326585056478274
10974     0.005973545913928717
2613      0.002740963382239727
6942      0.004324950863203393
4838      0.0027323893341415742
9500      0.002003292079430019
6031      0.0071715381950677995
8299      0.010080974713557735
1520      0.002524629228053146
10043     0.008077926254366959
4305      0.003678894914507483
1451      0.003953708047646163
67        0.003583304674295084
11681     0.003383659407189012
8261      0.005265317011295655
3340      0.004130753978467382
3643      0.003664894363143984
10108     0.005287732737461932
6973      0.005402108017025649
6311      0.002151978818625752
4937      0.005220955309408896
4243      0.008865318616818631
3768      0.005110674390710695
2339      0.0016940809158343573
5989      0.0034680396901858005
2079      0.0040389631271834795
8698      0.005403902509304551
3993      0.0026703044243379026
10145     0.002934076879418942
11001     0.002261114962544275
635       0.0036510119613015393
8262      0.003623593745680633
6011      0.0021244228165995978
5006      0.005863834944476759
4513      0.003872654469232412
8257      0.0071715381950677995
11863     0.0027010540085128246
1942      0.002297139501142922
11922     0.005110674390710695
10496     0.00400432911415367
7797      0.003383659407189012
8605      0.0049508346945195784
4046      0.004021554976845794
1202      0.0049815842786945005
1537      0.005250763656821188
11984     0.0035182742760488193
4754      0.004454891132786672
2821      0.007568263007643607
11326     0.008311803330158638
2112      0.003872654469232412
3596      0.005110674390710695
6721      0.0034073296696018967
10072     0.006669168629633743
4097      0.007898377309609139
3065      0.0050129196043232505
6696      0.003035484909270234
10118     0.004861891149635022
8959      0.002531614609486367
7522      0.007568263007643607
7754      0.004777510866638234
6166      0.002655142521104289
7475      0.000973263238673678
12031     0.005528903494542905
2499      0.007898377309609139
1094      0.004833280778837878
2008      0.006153184739414088
7426      0.0013027744041134077
488       0.0028301441205290196
4755      0.007898377309609139
6379      0.01151293226960658
8795      0.0047503192582021595
1743      0.0028555182203347097
5090      0.005287732737461932
7400      0.0047503192582021595
8034      0.0024232590821784052
11027     0.002934076879418942
9492      0.008409054495923064
7140      0.002566993496812668
11037     0.0046713414590615525
9371      0.0010089372189843733
8433      0.006427997872552768
10749     0.00532555175604754
337       0.003123372239122876
10007     0.006669168629633743
40        0.0050129196043232505
9550      0.0033719507822755957
6076      0.0043671340681956635
621       0.0028301441205290196
1920      0.005863834944476759
3563      0.0046972483701611945
11995     0.006985930481214946
1782      0.014850249038852367
4739      0.0027482837076022114
6930      0.003395451965613796
11739     0.006432442583377619
5033      0.004432509088807428
10958     0.0013127545450716178
9824      0.0019191656825137855
2646      0.005144594249244507
11647     0.006284859384335345
9600      0.0024430395392042456
8276      0.005863834944476759
670       0.003750742789795286
5532      0.005287732737461932
990       0.01151293226960658
7883      0.006091099829610416
2179      0.005364260715069079
8855      0.005444523211546116
5582      0.003443486176822466
7946      0.007725053481727793
5313      0.004477581904336624
6073      0.0036930156437470405
8036      0.00357009131124273
2093      0.004388638359452068
10750     0.010372667134515743
6453      0.005486172394506205
5233      0.006031273059976962
876       0.0028986979920926415
2038      0.005664189677370688
